Record_Year,Primary diagnosis: summary code and description,Unnamed: 1,Finished consultant episodes,Admissions,Male,Female,Gender Unknown,Emergency,Waiting list,Planned,Other Admission Method,Mean time waited,Median time waited,Mean length of stay,Median length of stay,Mean age,Age 0,Age 1-4,Age 5-9,Age 10-14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20-24,Age 25-29,Age 30-34,Age 35-39,Age 40-44,Age 45-49,Age 50-54,Age 55-59,Age 60-64,Age 65-69,Age 70-74,Age 75-79,Age 80-84,Age 85-89,Age 90+,Day case,FCE bed days,Emergency.1,Elective,Other
2012-13,H60-H95,Diseases of the ear and mastoid process,87348.0,83399.0,45071.0,42264.0,13.0,18205.0,62679.0,2261.0,254.0,80.0,62.0,1.7,1.0,31.0,1475.0,15762.0,16145.0,5363.0,796.0,655.0,556.0,518.0,512.0,2806.0,2878.0,2863.0,2920.0,3633.0,3906.0,4002.0,3649.0,3894.0,4022.0,3168.0,2947.0,2407.0,1580.0,819.0,49961.0,59000.0,,,
2012-13,I00-I09,Rheumatic heart disease,9791.0,7009.0,4373.0,5418.0,0.0,1199.0,4881.0,432.0,497.0,58.0,37.0,13.3,9.0,70.0,0.0,8.0,20.0,30.0,11.0,4.0,12.0,10.0,10.0,64.0,83.0,115.0,164.0,201.0,304.0,349.0,434.0,735.0,1171.0,1389.0,1873.0,1510.0,888.0,392.0,2586.0,64651.0,,,
2012-13,I10-I15,Hypertensive diseases,15985.0,12299.0,7444.0,8541.0,0.0,8660.0,2350.0,1111.0,178.0,46.0,29.0,3.1,1.0,61.0,61.0,65.0,73.0,143.0,53.0,48.0,28.0,16.0,22.0,112.0,268.0,472.0,649.0,1198.0,1333.0,1392.0,1243.0,1286.0,1433.0,1435.0,1650.0,1384.0,1018.0,567.0,2332.0,31628.0,,,
2012-13,I20-I25,Ischaemic heart diseases,404098.0,278367.0,265102.0,138987.0,9.0,141171.0,106632.0,6519.0,24045.0,43.0,35.0,5.2,3.0,69.0,15.0,22.0,13.0,8.0,2.0,7.0,13.0,18.0,22.0,164.0,277.0,961.0,2952.0,8989.0,18927.0,29501.0,37459.0,47012.0,54788.0,54829.0,55117.0,46150.0,29796.0,16657.0,73874.0,1135414.0,,,
2012-13,I26-I28,Pulmonary heart disease & diseases of pulmonary circulation,54209.0,30638.0,24815.0,29394.0,0.0,23620.0,3109.0,3484.0,425.0,47.0,33.0,7.4,5.0,66.0,57.0,78.0,59.0,62.0,28.0,12.0,49.0,82.0,83.0,634.0,986.0,1194.0,1581.0,2225.0,2934.0,3205.0,3545.0,5078.0,6410.0,6549.0,7014.0,6031.0,4072.0,2148.0,4324.0,226798.0,,,
2012-13,I30-I52,Other forms of heart disease,396198.0,252481.0,217761.0,178427.0,10.0,160245.0,71553.0,12278.0,8405.0,58.0,41.0,6.8,3.0,72.0,814.0,719.0,649.0,955.0,280.0,393.0,482.0,525.0,518.0,2931.0,3289.0,3869.0,4667.0,7802.0,11367.0,15252.0,20515.0,29589.0,40745.0,46199.0,57373.0,61847.0,50653.0,34397.0,46089.0,1506618.0,,,
2012-13,I60-I69,Cerebrovascular diseases,196087.0,109890.0,96502.0,99579.0,6.0,88296.0,6753.0,2051.0,12790.0,28.0,12.0,16.3,7.0,74.0,145.0,154.0,205.0,157.0,41.0,34.0,54.0,63.0,60.0,411.0,756.0,1012.0,1698.0,3399.0,5716.0,7809.0,9239.0,13147.0,17633.0,21966.0,28709.0,33223.0,29266.0,20910.0,1397.0,1935755.0,,,
2012-13,I70-I79,"Diseases of arteries, arterioles & capillaries",86414.0,66851.0,54233.0,32180.0,1.0,20866.0,36328.0,7414.0,2243.0,39.0,28.0,8.6,4.0,69.0,27.0,82.0,121.0,116.0,54.0,40.0,32.0,58.0,36.0,412.0,476.0,646.0,999.0,1741.0,2982.0,4605.0,6087.0,8707.0,11957.0,12712.0,13240.0,10741.0,6970.0,3458.0,15022.0,465518.0,,,
2012-13,I80-I89,Diseases of veins & lymphatic system nec.,173366.0,157559.0,87905.0,85450.0,11.0,35113.0,110175.0,11765.0,506.0,52.0,37.0,3.5,1.0,54.0,185.0,900.0,1520.0,1438.0,260.0,286.0,370.0,353.0,507.0,4006.0,6767.0,9654.0,11751.0,15595.0,17316.0,16890.0,15220.0,15656.0,15565.0,12014.0,10485.0,7987.0,5156.0,2914.0,112108.0,167822.0,,,
2012-13,I95-I99,Other & unspecified disorders of the circulatory system,37983.0,22869.0,19753.0,18230.0,0.0,19327.0,1702.0,1471.0,369.0,36.0,29.0,6.1,2.0,76.0,13.0,20.0,14.0,51.0,23.0,11.0,13.0,22.0,14.0,109.0,138.0,246.0,380.0,580.0,977.0,1157.0,1492.0,1981.0,2684.0,3586.0,5373.0,7294.0,7023.0,4719.0,2793.0,139711.0,,,
2012-13,J00-J06,Acute upper respiratory infections,138673.0,133214.0,69348.0,69319.0,6.0,101195.0,30075.0,1249.0,695.0,72.0,63.0,0.9,1.0,13.0,21836.0,48991.0,17053.0,6763.0,1587.0,1690.0,2005.0,2394.0,2272.0,8435.0,5533.0,4421.0,3168.0,2667.0,1914.0,1530.0,1205.0,1094.0,1012.0,737.0,704.0,646.0,514.0,361.0,15371.0,101194.0,,,
2012-13,J09-J18,Influenza & pneumonia,381219.0,192537.0,193344.0,187868.0,7.0,185054.0,2124.0,1381.0,3978.0,21.0,8.0,10.3,6.0,72.0,2576.0,9009.0,3129.0,1295.0,252.0,327.0,320.0,500.0,427.0,2742.0,3357.0,4362.0,5064.0,6977.0,8737.0,10541.0,13626.0,20382.0,28698.0,35998.0,48122.0,61348.0,60768.0,51505.0,1645.0,2173798.0,,,
2012-13,J20-J22,Other acute lower respiratory infections,192271.0,140017.0,96297.0,95972.0,2.0,134367.0,1437.0,1563.0,2650.0,26.0,11.0,4.4,2.0,48.0,39113.0,19701.0,4232.0,1690.0,262.0,293.0,311.0,374.0,389.0,1873.0,2035.0,2442.0,2622.0,3511.0,4226.0,4948.0,5388.0,7195.0,9372.0,10745.0,14830.0,18898.0,19537.0,17891.0,1387.0,630361.0,,,
2012-13,J30-J39,Other diseases of upper respiratory tract,104222.0,101828.0,59567.0,44639.0,16.0,13032.0,83061.0,5415.0,320.0,71.0,57.0,1.5,1.0,37.0,696.0,7569.0,7260.0,4124.0,878.0,1056.0,1348.0,1725.0,1601.0,7733.0,7787.0,7637.0,7299.0,7959.0,7625.0,7063.0,5992.0,5672.0,5208.0,3394.0,2333.0,1274.0,674.0,203.0,53282.0,72650.0,,,
2012-13,J40-J47,Chronic lower respiratory diseases,328628.0,205837.0,147225.0,181395.0,8.0,187355.0,7580.0,8537.0,2365.0,31.0,14.0,5.1,3.0,61.0,241.0,12130.0,9998.0,6015.0,945.0,1041.0,908.0,1012.0,1044.0,5355.0,5200.0,5255.0,6133.0,8671.0,11416.0,13934.0,18666.0,27794.0,37593.0,41091.0,41812.0,37185.0,24187.0,10554.0,10670.0,1036439.0,,,
2012-13,J60-J70,Lung diseases due to external agents,35845.0,15504.0,20357.0,15488.0,0.0,14279.0,348.0,486.0,391.0,25.0,15.0,15.6,9.0,74.0,150.0,212.0,83.0,78.0,8.0,30.0,33.0,56.0,82.0,280.0,336.0,352.0,395.0,617.0,951.0,1205.0,1404.0,2039.0,2659.0,3158.0,4367.0,5890.0,6088.0,5315.0,449.0,289416.0,,,
2012-13,J80-J99,Other diseases of the respiratory system,108924.0,67084.0,61650.0,47269.0,5.0,42574.0,13638.0,8077.0,2795.0,20.0,9.0,8.4,5.0,64.0,978.0,1500.0,639.0,448.0,156.0,217.0,339.0,413.0,405.0,2219.0,2259.0,2213.0,2235.0,3176.0,4089.0,5110.0,6713.0,9403.0,12282.0,13183.0,14134.0,12803.0,8843.0,4905.0,10316.0,499885.0,,,
2012-13,K00-K14,"Diseases of oral cavity, salivary glands & jaws",264941.0,261849.0,118812.0,146074.0,55.0,15096.0,225148.0,21255.0,350.0,55.0,45.0,1.8,1.0,33.0,343.0,10698.0,30115.0,21787.0,5006.0,4063.0,3300.0,3239.0,3081.0,24786.0,27617.0,21512.0,16349.0,16028.0,15493.0,13441.0,10971.0,10075.0,8997.0,6382.0,5229.0,3479.0,1687.0,848.0,231434.0,55479.0,,,
2012-13,K20-K31,Diseases of oesophagusstomach & duodenum,431782.0,373580.0,214711.0,217043.0,28.0,55021.0,267452.0,50255.0,852.0,29.0,23.0,4.4,1.0,58.0,7448.0,2740.0,1841.0,2071.0,597.0,666.0,822.0,1022.0,1209.0,8783.0,11354.0,14464.0,16811.0,24851.0,31664.0,35938.0,38345.0,44668.0,49203.0,42273.0,39195.0,29792.0,17621.0,7820.0,306884.0,346387.0,,,
2012-13,K35-K38,Diseases of appendix,48813.0,41820.0,26392.0,22416.0,5.0,40588.0,874.0,118.0,240.0,58.0,43.0,3.5,3.0,32.0,3.0,479.0,2738.0,5686.0,1231.0,1332.0,1417.0,1407.0,1389.0,6443.0,4933.0,3974.0,3101.0,2970.0,2650.0,2188.0,1720.0,1505.0,1291.0,839.0,672.0,425.0,248.0,106.0,282.0,151089.0,,,
2012-13,K40-K46,Hernia,194956.0,186033.0,127192.0,67707.0,57.0,21444.0,155461.0,8604.0,524.0,60.0,44.0,3.0,1.0,57.0,3649.0,3379.0,2030.0,590.0,134.0,160.0,209.0,292.0,427.0,3413.0,4939.0,6684.0,8430.0,12480.0,15563.0,16255.0,16693.0,20520.0,22741.0,18485.0,16615.0,12010.0,6559.0,2462.0,122322.0,194730.0,,,
2012-13,K50-K52,Noninfective enteritis & colitis,161721.0,140283.0,78509.0,83208.0,4.0,23501.0,72066.0,44406.0,310.0,35.0,26.0,6.7,4.0,45.0,484.0,860.0,1116.0,4215.0,1648.0,1721.0,1965.0,2055.0,2232.0,13817.0,14579.0,13797.0,11940.0,13999.0,13336.0,11947.0,10571.0,10378.0,9718.0,7459.0,6167.0,4235.0,2234.0,1043.0,108572.0,221907.0,,,
2012-13,K55-K63,Other diseases of intestines,471187.0,415824.0,228459.0,242703.0,25.0,124611.0,248603.0,40809.0,1801.0,36.0,26.0,5.6,2.0,60.0,3533.0,4799.0,4559.0,4126.0,738.0,782.0,1118.0,1105.0,1422.0,9484.0,12489.0,15172.0,16690.0,23747.0,29817.0,33822.0,36112.0,45127.0,51993.0,48950.0,47120.0,39344.0,24939.0,13321.0,268067.0,867530.0,,,
2012-13,K65-K67,Diseases of peritoneum,11866.0,7752.0,5332.0,6533.0,1.0,4834.0,2505.0,249.0,164.0,63.0,48.0,10.4,5.0,55.0,46.0,60.0,55.0,116.0,35.0,35.0,53.0,47.0,51.0,462.0,487.0,637.0,647.0,940.0,892.0,880.0,1040.0,920.0,1054.0,987.0,904.0,721.0,467.0,234.0,1171.0,74578.0,,,
2012-13,K70-K77,Diseases of liver,60865.0,34243.0,36839.0,24026.0,0.0,18743.0,9523.0,5301.0,676.0,35.0,24.0,10.8,6.0,55.0,81.0,144.0,142.0,238.0,84.0,60.0,78.0,40.0,92.0,501.0,977.0,1987.0,3387.0,5775.0,7408.0,7884.0,7784.0,7555.0,6547.0,4170.0,2960.0,1562.0,783.0,263.0,9930.0,297942.0,,,
2012-13,K80-K87,"Disorders of gall bladder, biliary tract & pancreas",242150.0,182447.0,94139.0,147974.0,37.0,91485.0,82301.0,7063.0,1598.0,64.0,50.0,5.4,3.0,58.0,78.0,164.0,162.0,458.0,202.0,288.0,452.0,656.0,925.0,8210.0,10978.0,12876.0,13424.0,17671.0,19485.0,19068.0,18061.0,20207.0,22018.0,20001.0,20256.0,17464.0,11689.0,6890.0,43167.0,785028.0,,,
2012-13,K90-K93,Other diseases of the digestive system,162110.0,124429.0,84011.0,78095.0,4.0,61072.0,56001.0,6573.0,783.0,30.0,26.0,4.8,2.0,59.0,2196.0,1767.0,1190.0,1102.0,284.0,354.0,485.0,661.0,756.0,5204.0,5509.0,6412.0,6920.0,9639.0,11311.0,11372.0,10925.0,11639.0,12884.0,12483.0,14019.0,14916.0,11593.0,8154.0,58887.0,282938.0,,,
2012-13,"L00-L14, L55-L99",Other infections and disorders of the skin,301794.0,251777.0,155281.0,146494.0,19.0,122370.0,117796.0,9270.0,2341.0,51.0,35.0,5.7,2.0,54.0,2619.0,6174.0,4130.0,5423.0,1724.0,1756.0,2127.0,2307.0,2507.0,14885.0,15271.0,15201.0,14711.0,17808.0,19193.0,19051.0,18140.0,20017.0,22542.0,20680.0,22703.0,22574.0,17924.0,11474.0,113904.0,808959.0,,,
2012-13,L20-L30,Dermatitis and eczema,13865.0,12198.0,6938.0,6927.0,0.0,7132.0,3916.0,1004.0,146.0,56.0,26.0,2.9,1.0,37.0,1698.0,1705.0,828.0,485.0,114.0,93.0,92.0,143.0,110.0,524.0,526.0,480.0,436.0,543.0,640.0,761.0,643.0,738.0,753.0,581.0,655.0,623.0,434.0,217.0,4174.0,23333.0,,,
2012-13,L40-L45,Papulosquamous disorders (including Psoriasis),15314.0,14706.0,7354.0,7960.0,0.0,1074.0,5638.0,7979.0,15.0,33.0,22.0,8.0,5.0,50.0,12.0,41.0,39.0,172.0,58.0,96.0,21.0,39.0,66.0,550.0,692.0,965.0,1147.0,1570.0,1803.0,1981.0,1622.0,1347.0,1283.0,787.0,568.0,242.0,145.0,58.0,11787.0,16567.0,,,
2012-13,L50-L54,Urticaria and erythems,6638.0,5708.0,3075.0,3563.0,0.0,4902.0,474.0,289.0,43.0,38.0,25.0,1.9,1.0,32.0,459.0,1231.0,592.0,304.0,54.0,56.0,44.0,66.0,71.0,252.0,299.0,270.0,267.0,346.0,367.0,289.0,262.0,262.0,317.0,219.0,195.0,174.0,124.0,96.0,683.0,9668.0,,,
2012-13,M00-M25,Arthropathies,601515.0,576974.0,251081.0,350100.0,334.0,57802.0,434974.0,81681.0,2517.0,79.0,65.0,4.1,3.0,58.0,305.0,3891.0,5273.0,7241.0,2304.0,2234.0,2334.0,2433.0,2318.0,15146.0,17073.0,17761.0,20335.0,31628.0,41479.0,49542.0,56560.0,66592.0,72807.0,61984.0,53463.0,36939.0,20595.0,10792.0,292219.0,1175865.0,,,
2012-13,M30-M36,Systemic connective tissue disorders,25505.0,22600.0,7704.0,17801.0,0.0,3881.0,6316.0,12197.0,206.0,31.0,14.0,7.3,3.0,49.0,95.0,521.0,1132.0,1297.0,297.0,179.0,143.0,141.0,176.0,916.0,978.0,1087.0,1296.0,1625.0,2076.0,1886.0,1858.0,2101.0,2171.0,1769.0,1715.0,1258.0,574.0,152.0,16262.0,48686.0,,,
2012-13,M40-M54,Dorsopathies,325535.0,305253.0,132626.0,192848.0,61.0,60263.0,181146.0,61179.0,2665.0,78.0,58.0,4.3,1.0,57.0,68.0,774.0,883.0,2229.0,757.0,703.0,679.0,710.0,766.0,5652.0,8978.0,13956.0,19799.0,28785.0,32734.0,31746.0,28446.0,28710.0,31066.0,27510.0,25367.0,18872.0,10873.0,5003.0,197348.0,460317.0,,,
2012-13,M60-M79,Soft tissue disorders,223837.0,212770.0,104810.0,118972.0,55.0,65392.0,130053.0,16565.0,760.0,73.0,61.0,1.9,1.0,55.0,371.0,3364.0,2607.0,2194.0,516.0,478.0,601.0,689.0,765.0,5042.0,6581.0,8122.0,10243.0,16190.0,21212.0,23219.0,21797.0,22392.0,22520.0,17610.0,14796.0,10847.0,7031.0,4326.0,115252.0,187561.0,,,
2012-13,M80-M94,Osteopathies and chondropathies,75677.0,66263.0,29275.0,46400.0,2.0,14443.0,30814.0,20159.0,847.0,64.0,46.0,8.4,2.0,58.0,151.0,712.0,1200.0,2469.0,610.0,562.0,457.0,458.0,388.0,2515.0,2571.0,2461.0,2709.0,3611.0,4287.0,4218.0,4851.0,5709.0,6830.0,6829.0,7447.0,7286.0,4754.0,2385.0,35902.0,265559.0,,,
2012-13,M95-M99,Other disorders of the musculoskeletal system & conn. tiss.,4057.0,3789.0,1917.0,2140.0,0.0,398.0,2874.0,426.0,91.0,86.0,72.0,7.1,2.0,52.0,6.0,20.0,22.0,31.0,22.0,36.0,56.0,58.0,54.0,244.0,245.0,207.0,214.0,320.0,353.0,360.0,288.0,278.0,301.0,267.0,189.0,219.0,154.0,108.0,1480.0,16747.0,,,
2012-13,"N00-N08, N10-N16 ",Diseases of the kidney,72690.0,53642.0,29624.0,43064.0,2.0,35303.0,12782.0,4816.0,741.0,49.0,28.0,4.6,2.0,47.0,785.0,1686.0,1659.0,1342.0,332.0,630.0,821.0,1044.0,1238.0,5883.0,5092.0,4367.0,3808.0,4627.0,4921.0,4667.0,4457.0,4640.0,5189.0,4561.0,4297.0,3408.0,2071.0,889.0,8984.0,214314.0,,,
2012-13,N17-N19,Renal failure,136478.0,86654.0,76876.0,59599.0,3.0,41060.0,17505.0,25779.0,2310.0,53.0,22.0,9.2,5.0,67.0,344.0,1249.0,1126.0,904.0,281.0,518.0,713.0,290.0,170.0,1131.0,1868.0,2174.0,2602.0,4297.0,5403.0,6780.0,8335.0,10594.0,12178.0,15505.0,17759.0,18401.0,14221.0,9154.0,28791.0,520433.0,,,
2012-13,N20-N23,Urolithiasis,89035.0,81158.0,59324.0,29699.0,12.0,30768.0,37551.0,12489.0,350.0,54.0,40.0,1.8,1.0,51.0,19.0,106.0,128.0,238.0,77.0,152.0,212.0,292.0,326.0,3331.0,4916.0,6360.0,6764.0,8851.0,9637.0,9580.0,8531.0,8322.0,7729.0,5341.0,4195.0,2399.0,1039.0,343.0,30970.0,93889.0,,,
2012-13,N25-N29,Other disorders of kidney & ureter,6442.0,5462.0,3507.0,2934.0,1.0,1308.0,3126.0,964.0,64.0,45.0,27.0,4.0,2.0,55.0,148.0,158.0,106.0,83.0,21.0,17.0,17.0,22.0,31.0,174.0,191.0,187.0,238.0,366.0,459.0,465.0,494.0,583.0,698.0,628.0,576.0,443.0,249.0,59.0,2041.0,14516.0,,,
2012-13,N30-N39,Other diseases of the urinary system,397738.0,283712.0,164166.0,233553.0,19.0,156347.0,99004.0,24573.0,3788.0,57.0,38.0,7.6,3.0,67.0,5728.0,4794.0,3915.0,2818.0,611.0,880.0,1077.0,1348.0,1462.0,7937.0,7170.0,7422.0,8098.0,11836.0,15133.0,15997.0,16567.0,21544.0,28902.0,33428.0,45758.0,55508.0,54729.0,44481.0,93195.0,1544475.0,,,
2012-13,N60-N64,Disorders of breast,17074.0,16523.0,1591.0,15483.0,0.0,4375.0,11347.0,766.0,35.0,49.0,29.0,1.4,1.0,45.0,96.0,41.0,32.0,136.0,84.0,85.0,119.0,169.0,187.0,1112.0,1302.0,1541.0,1527.0,2032.0,2298.0,1934.0,1124.0,1010.0,894.0,565.0,379.0,202.0,118.0,56.0,8876.0,10544.0,,,
2012-13,N99,Other disorders of the genitourinary system,4675.0,4141.0,1629.0,3045.0,1.0,1286.0,2551.0,265.0,39.0,77.0,69.0,3.6,2.0,58.0,11.0,41.0,65.0,46.0,2.0,6.0,13.0,11.0,8.0,93.0,135.0,167.0,174.0,243.0,261.0,354.0,389.0,467.0,733.0,521.0,457.0,281.0,136.0,47.0,802.0,11835.0,,,
2012-13,O80-O84,Delivery,68493.0,67819.0,0.0,68493.0,0.0,346.0,163.0,117.0,67193.0,54.0,21.0,1.1,1.0,28.0,0.0,0.0,0.0,19.0,75.0,236.0,606.0,1029.0,1610.0,15220.0,20539.0,18145.0,8664.0,1943.0,109.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,74825.0,,,
2012-13,P00-P04,Complications of fetus/neonate affected by maternal,585.0,562.0,335.0,249.0,1.0,6.0,0.0,0.0,556.0,0.0,0.0,1.1,0.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,,,
2012-13,P05-P96,Other conditions originating in the perinatal period,273864.0,228189.0,151215.0,122563.0,86.0,42238.0,2382.0,1947.0,181622.0,58.0,16.0,5.3,2.0,0.0,272566.0,634.0,142.0,39.0,3.0,2.0,1.0,2.0,4.0,9.0,5.0,3.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2860.0,1228861.0,,,
2012-13,Q00-Q89,Congenital malformations,118708.0,105669.0,68874.0,49793.0,41.0,10228.0,61200.0,19426.0,14815.0,105.0,57.0,4.6,1.0,12.0,42821.0,25356.0,11522.0,8930.0,1690.0,1518.0,1135.0,969.0,789.0,3202.0,2778.0,2563.0,2175.0,2385.0,2209.0,1910.0,1480.0,1369.0,1234.0,878.0,680.0,456.0,314.0,153.0,46881.0,267958.0,,,
2012-13,Q90-Q99,Chromosomal abnormalities nec.,1453.0,1280.0,770.0,682.0,1.0,171.0,406.0,275.0,428.0,81.0,29.0,9.6,3.0,9.0,700.0,181.0,123.0,92.0,45.0,47.0,18.0,51.0,7.0,25.0,17.0,38.0,24.0,17.0,10.0,19.0,12.0,7.0,7.0,5.0,2.0,2.0,1.0,0.0,413.0,8205.0,,,
2012-13,R00-R09,Symptoms & signs inv. the circulatory/respiratory system,504134.0,428193.0,257569.0,246554.0,11.0,359667.0,56490.0,7182.0,4854.0,37.0,29.0,1.3,1.0,57.0,9411.0,11013.0,4916.0,3268.0,819.0,857.0,1220.0,1577.0,1814.0,11331.0,12848.0,15363.0,18892.0,29872.0,38373.0,42570.0,41078.0,43284.0,44626.0,42685.0,43689.0,39670.0,27650.0,16532.0,51037.0,485397.0,,,
2012-13,R10-R19,Symptoms & signs inv. the digestive system & abdomen,515976.0,462729.0,188032.0,327927.0,17.0,282573.0,159657.0,16495.0,4004.0,30.0,24.0,2.0,1.0,47.0,6305.0,6417.0,9880.0,15276.0,4118.0,4269.0,5268.0,6197.0,7009.0,38502.0,35412.0,32299.0,29788.0,36099.0,38130.0,36449.0,32300.0,33765.0,34041.0,29555.0,27330.0,22687.0,15112.0,8410.0,163456.0,591294.0,,,
2012-13,R20-R23,Symptoms & signs inv. the skin & subcutaneous tissue,38687.0,35293.0,18060.0,20625.0,2.0,28055.0,5466.0,1309.0,463.0,42.0,25.0,1.1,0.0,35.0,5277.0,4858.0,2212.0,1276.0,208.0,212.0,177.0,244.0,239.0,1379.0,1532.0,1598.0,1596.0,2019.0,2276.0,2134.0,1852.0,1870.0,1866.0,1610.0,1497.0,1298.0,861.0,521.0,5507.0,33844.0,,,
2012-13,R25-R29,Symptoms & signs inv. the nervous & musculoskeletal sys.,113710.0,78546.0,47264.0,66442.0,4.0,66340.0,3608.0,2077.0,6521.0,42.0,25.0,8.5,2.0,74.0,4727.0,1953.0,638.0,528.0,127.0,81.0,101.0,100.0,116.0,575.0,745.0,833.0,915.0,1479.0,1924.0,2016.0,2276.0,3233.0,4809.0,7020.0,12450.0,20653.0,24095.0,22190.0,3594.0,576195.0,,,
2012-13,R30-R39,Symptoms & signs involving the urinary system,155869.0,144819.0,104303.0,51561.0,5.0,44986.0,86007.0,13125.0,701.0,30.0,21.0,2.9,1.0,63.0,205.0,956.0,1323.0,1180.0,209.0,311.0,340.0,455.0,543.0,2974.0,3300.0,3499.0,4261.0,6346.0,8005.0,9576.0,10484.0,13684.0,17363.0,17335.0,18616.0,16856.0,11687.0,6074.0,90903.0,156476.0,,,
2012-13,R40-R46,"Symptoms & signs inv. Cognition, perception etc.",95437.0,72560.0,44123.0,51309.0,5.0,68044.0,2731.0,902.0,883.0,34.0,26.0,4.1,1.0,68.0,494.0,640.0,575.0,1426.0,631.0,411.0,353.0,324.0,365.0,1804.0,1919.0,1982.0,2242.0,2854.0,3525.0,3792.0,3885.0,4762.0,6197.0,7604.0,10836.0,13690.0,13937.0,10961.0,2508.0,268073.0,,,
2012-13,R47-R49,Symptoms & signs inv. speech & voice,10689.0,8765.0,4972.0,5717.0,0.0,5948.0,2531.0,216.0,70.0,32.0,22.0,3.1,1.0,66.0,5.0,78.0,105.0,54.0,17.0,3.0,8.0,16.0,12.0,89.0,149.0,208.0,273.0,454.0,596.0,654.0,704.0,796.0,1033.0,1020.0,1260.0,1259.0,1085.0,790.0,2166.0,18698.0,,,
2012-13,R50-R68,General symptoms & signs,357403.0,294626.0,167543.0,189849.0,11.0,241153.0,37245.0,12473.0,3755.0,32.0,18.0,2.4,1.0,52.0,15250.0,22383.0,8990.0,7559.0,2008.0,1817.0,1979.0,2281.0,2455.0,13815.0,13689.0,13709.0,13185.0,16318.0,18217.0,18014.0,16935.0,18177.0,20862.0,22801.0,27945.0,31541.0,27427.0,19129.0,40371.0,608579.0,,,
2012-13,R69,Unknown & unspecified causes of morbidity,87879.0,70742.0,41541.0,46325.0,13.0,28406.0,17103.0,12813.0,12420.0,37.0,14.0,33.6,8.0,57.0,2522.0,898.0,1452.0,1548.0,282.0,346.0,421.0,520.0,718.0,3824.0,4039.0,4261.0,4114.0,4228.0,4337.0,3979.0,3827.0,4402.0,5373.0,5719.0,7375.0,8611.0,8780.0,6217.0,10302.0,2060959.0,,,
2012-13,R70-R89,Abnormal findings of bodily fluids or samples without diag.,33235.0,30755.0,20496.0,12739.0,0.0,7769.0,18525.0,4172.0,289.0,28.0,20.0,2.3,1.0,58.0,409.0,309.0,267.0,284.0,82.0,57.0,60.0,63.0,81.0,515.0,1466.0,1390.0,1191.0,1291.0,1692.0,2078.0,2794.0,3586.0,4676.0,3570.0,3015.0,2195.0,1389.0,623.0,20917.0,23381.0,,,
2012-13,R90-R94,Abnormal findings on diagnostic imaging/function studies,36065.0,31716.0,18214.0,17847.0,4.0,5681.0,22018.0,3757.0,260.0,20.0,13.0,3.4,1.0,62.0,320.0,285.0,161.0,154.0,56.0,43.0,65.0,82.0,64.0,506.0,693.0,826.0,1011.0,1399.0,2072.0,2565.0,3140.0,3718.0,4778.0,4547.0,4300.0,3018.0,1564.0,544.0,22054.0,34556.0,,,
2012-13,R95-R99,Ill-defined & unknown causes of mortality,6.0,6.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,
2012-13,S00-S09,Injuries to the head,196766.0,171600.0,115844.0,80906.0,16.0,151238.0,14867.0,1686.0,3809.0,12.0,5.0,3.1,1.0,50.0,5207.0,14958.0,7605.0,6162.0,1818.0,1491.0,1846.0,2440.0,2508.0,12933.0,9985.0,7924.0,6718.0,7607.0,7773.0,6991.0,5810.0,5704.0,6486.0,7767.0,11520.0,17388.0,19226.0,18672.0,11815.0,486681.0,,,
2012-13,S10-S19,Injuries to the neck,10384.0,8312.0,5861.0,4522.0,1.0,7328.0,205.0,106.0,673.0,30.0,14.0,11.4,2.0,55.0,22.0,120.0,145.0,242.0,69.0,62.0,88.0,118.0,134.0,697.0,584.0,499.0,487.0,531.0,613.0,615.0,469.0,528.0,592.0,511.0,732.0,834.0,972.0,712.0,48.0,94685.0,,,
2012-13,S20-S29,Injuries to the thorax,24284.0,18147.0,13857.0,10426.0,1.0,16972.0,283.0,112.0,780.0,36.0,23.0,7.1,3.0,62.0,52.0,86.0,115.0,209.0,58.0,119.0,172.0,183.0,160.0,1024.0,853.0,788.0,902.0,1231.0,1418.0,1458.0,1383.0,1543.0,1554.0,1585.0,2079.0,2726.0,2566.0,1978.0,105.0,127609.0,,,
2012-13,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis",47780.0,34860.0,19528.0,28248.0,4.0,31505.0,683.0,241.0,2431.0,41.0,28.0,9.1,3.0,63.0,86.0,699.0,957.0,1159.0,277.0,311.0,355.0,443.0,427.0,2228.0,1847.0,1602.0,1466.0,1573.0,1653.0,1735.0,1512.0,1705.0,2056.0,2441.0,3821.0,6235.0,6916.0,6203.0,309.0,316029.0,,,
